age,job,marital,education,default,housing,loan,contact,month,day_of_week,duration,campaign,pdays,previous,poutcome,emp.var.rate,cons.price.idx,cons.conf.idx,euribor3m,nr.employed,y
-0.1914403848925553,-1.0244151142985414,-0.2797709899923503,-0.3387181270508536,-0.008536206636155978,0.9083439065036267,-0.42295687203829757,1.3181930733862184,0.7624935399417853,-0.0033189162747077464,-0.2482339592299013,-0.17769774035634336,0.0,0.0,0.1926560319837734,0.6481303924778625,0.722627398614096,0.8870311148850989,0.7113379875714025,0.3317189169026884,0
1.5857130068454792,0.9476845638447231,-1.9365077571353138,-0.3387181270508536,-0.008536206636155978,0.9083439065036267,-0.42295687203829757,-0.7586142122801227,-1.8237910809959421,-0.0033189162747077464,-0.513224239099133,-0.17769774035634336,0.0,0.0,0.1926560319837734,-1.1979683191768131,-0.865025244802721,-1.425866420300518,-1.2748999768966451,-0.9402266762132159,0
-0.4876326168488944,-1.0244151142985414,-0.2797709899923503,1.1027681947260815,-0.008536206636155978,0.9083439065036267,2.364307252370291,-0.7586142122801227,1.1935409767647398,1.4276031642993328,2.3086403369551314,-0.17769774035634336,0.0,0.0,0.1926560319837734,-0.11577252268958951,-0.649076843902718,-0.3234573147447567,0.2875687847023124,0.3981535071851323,1
-0.388901872863448,1.5111416147427987,1.3769657771506132,1.1027681947260815,-0.008536206636155978,-1.1009046164565286,-0.42295687203829757,-0.7586142122801227,1.1935409767647398,-1.4342409968487482,-0.8402335206398869,-0.8226097510599208,0.0,0.0,0.1926560319837734,-0.11577252268958951,-0.649076843902718,-0.3234573147447567,0.2304896675811696,0.3981535071851323,0
-0.8825555927906799,0.10249898749760974,1.3769657771506132,1.1027681947260815,-0.008536206636155978,-1.1009046164565286,-0.42295687203829757,1.3181930733862184,-0.09960133370412387,-1.4342409968487482,-0.761300245785222,0.4672142703472341,0.0,0.0,0.1926560319837734,0.8391061212697254,1.5363209732053138,-0.2802255851151184,0.7712998883855318,0.8452029376273967,0
1.3882515188745865,-0.7426865888495037,-0.2797709899923503,-0.3387181270508536,-0.008536206636155978,0.9083439065036267,2.364307252370291,-0.7586142122801227,0.7624935399417853,0.7121421240123125,-0.21440541286361642,-0.8226097510599208,0.0,0.0,0.1926560319837734,-1.1979683191768131,-1.1794461165131294,-1.2313236369671487,-1.3129527216440735,-0.9402266762132159,0
-2.1660552646014826,1.229413089293761,1.3769657771506132,-0.3387181270508536,-0.008536206636155978,-1.1009046164565286,-0.42295687203829757,1.3181930733862184,1.1935409767647398,-0.0033189162747077464,-0.9022525223114092,-0.8226097510599208,0.0,0.0,0.1926560319837734,-0.11577252268958951,-0.649076843902718,-0.3234573147447567,0.3596383770269876,0.3981535071851323,0
0.006021103078337409,1.5111416147427987,-0.2797709899923503,0.6222727541337697,-0.008536206636155978,0.9083439065036267,-0.42295687203829757,-0.7586142122801227,-1.3927436441729875,-0.718779956561728,0.11824195973818498,2.4019503024579665,0.0,0.0,0.1926560319837734,0.8391061212697254,-0.22754556534591247,0.9518787093295549,0.7747592288171163,0.8452029376273967,0
-1.178747824747019,-0.7426865888495037,1.3769657771506132,-0.8192135676431652,-0.008536206636155978,-1.1009046164565286,-0.42295687203829757,-0.7586142122801227,0.7624935399417853,-1.4342409968487482,-0.5526908765264653,0.4672142703472341,0.0,0.0,-2.5626129714548815,-1.1979683191768131,-1.1794461165131294,-1.2313236369671487,-1.3308259805405929,-0.9402266762132159,0
-0.29017112887800167,-0.7426865888495037,-0.2797709899923503,-1.299709008235477,-0.008536206636155978,0.9083439065036267,-0.42295687203829757,1.3181930733862184,1.1935409767647398,-0.718779956561728,-0.7669383368462696,0.4672142703472341,0.0,0.0,0.1926560319837734,-0.11577252268958951,-0.649076843902718,-0.3234573147447567,0.32850431314272777,0.3981535071851323,0
1.8819052388018183,1.5111416147427987,-0.2797709899923503,1.1027681947260815,-0.008536206636155978,0.9083439065036267,-0.42295687203829757,1.3181930733862184,0.7624935399417853,-0.0033189162747077464,-1.155966620058546,-0.8226097510599208,0.0,0.0,0.1926560319837734,0.6481303924778625,0.722627398614096,0.8870311148850989,0.7142207712643894,0.3317189169026884,0
-0.9812863367761262,-1.0244151142985414,1.3769657771506132,0.6222727541337697,-0.008536206636155978,-1.1009046164565286,-0.42295687203829757,1.3181930733862184,-1.3927436441729875,-0.718779956561728,-1.2687284412794955,-0.8226097510599208,0.0,0.0,0.1926560319837734,-1.1343097429128588,0.779637776451699,0.47632968340354115,-1.574132924228696,-2.42808468774706,0
1.6844437508309256,-1.0244151142985414,-0.2797709899923503,-0.8192135676431652,-0.008536206636155978,-1.1009046164565286,-0.42295687203829757,-0.7586142122801227,-0.5306487705270785,-1.4342409968487482,2.3086403369551314,-0.17769774035634336,0.0,0.0,0.1926560319837734,0.8391061212697254,0.5913307708669056,-0.47476836844848924,0.770146774908337,0.8452029376273967,1
1.1907900309036938,-0.46095806340046586,-0.2797709899923503,1.1027681947260815,-0.008536206636155978,0.9083439065036267,-0.42295687203829757,1.3181930733862184,-0.09960133370412387,-0.718779956561728,-0.8966144312503617,-0.17769774035634336,0.0,0.0,0.1926560319837734,0.8391061212697254,1.5363209732053138,-0.2802255851151184,0.7171035549573764,0.8452029376273967,0
0.8945977989473547,-0.7426865888495037,-0.2797709899923503,-1.7802044488277886,-0.008536206636155978,0.9083439065036267,-0.42295687203829757,-0.7586142122801227,-1.3927436441729875,1.4276031642993328,0.6031177909882683,-0.8226097510599208,0.0,0.0,0.1926560319837734,0.8391061212697254,-0.22754556534591247,0.9518787093295549,0.7747592288171163,0.8452029376273967,0
-1.178747824747019,-0.7426865888495037,-0.2797709899923503,-0.8192135676431652,-0.008536206636155978,0.9083439065036267,-0.42295687203829757,1.3181930733862184,0.7624935399417853,-0.718779956561728,0.18026096140970727,-0.8226097510599208,0.0,0.0,-2.5626129714548815,-1.1979683191768131,-1.1794461165131294,-1.2313236369671487,-1.3388977748809565,-0.9402266762132159,0
0.4996748230055692,1.7928701401918365,-0.2797709899923503,-0.8192135676431652,-0.008536206636155978,0.9083439065036267,-0.42295687203829757,-0.7586142122801227,1.1935409767647398,-0.718779956561728,-0.9022525223114092,-0.8226097510599208,0.0,0.0,0.1926560319837734,-0.11577252268958951,-0.649076843902718,-0.3234573147447567,0.32850431314272777,0.3981535071851323,0
0.20348259104923014,1.5111416147427987,-0.2797709899923503,-0.8192135676431652,-0.008536206636155978,0.9083439065036267,-0.42295687203829757,1.3181930733862184,-0.09960133370412387,-0.718779956561728,1.1669268970930164,2.4019503024579665,0.0,0.0,0.1926560319837734,0.8391061212697254,1.5363209732053138,-0.2802255851151184,0.7724530018627269,0.8452029376273967,1
-0.6850941048197872,-0.7426865888495037,-0.2797709899923503,-0.8192135676431652,-0.008536206636155978,0.9083439065036267,-0.42295687203829757,1.3181930733862184,0.7624935399417853,1.4276031642993328,0.10696577761609002,-0.8226097510599208,0.0,0.0,0.1926560319837734,0.6481303924778625,0.722627398614096,0.8870311148850989,0.7124911010485971,0.3317189169026884,0
0.5984055669910155,-1.0244151142985414,-0.2797709899923503,1.1027681947260815,-0.008536206636155978,-1.1009046164565286,-0.42295687203829757,-0.7586142122801227,1.1935409767647398,-0.718779956561728,-0.3440815072677085,-0.8226097510599208,0.0,0.0,-2.5626129714548815,-0.11577252268958951,-0.649076843902718,-0.3234573147447567,0.32850431314272777,0.3981535071851323,0
